ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
31938	0.7107578	3.15e-01	-1.01	-5.6125745	-4.09e-02	PLPPR5	phospholipid phosphatase related 5
41299	0.7107578	3.15e-01	-1.01	-5.6125758	-4.63e-02	MYBL1	MYB proto-oncogene like 1
9764	0.7107578	3.15e-01	-1.01	-5.6126373	-4.36e-02	POMZP3	POM121 and ZP3 fusion
29442	0.7107578	3.15e-01	-1.01	-5.6126376	-9.72e-02	GLYATL1	glycine-N-acyltransferase like 1
6280	0.7107578	3.15e-01	1.01	-5.6126531	5.19e-02	MANEA	mannosidase endo-alpha
15397	0.7107687	3.15e-01	1.01	-5.6127086	4.72e-02	ZNF443	zinc finger protein 443
26517	0.7107687	3.15e-01	1.01	-5.6127264	3.82e-02	COQ7	coenzyme Q7, hydroxylase
31822	0.7107894	3.15e-01	1.01	-5.6128076	6.47e-02	HS6ST3	heparan sulfate 6-O-sulfotransferase 3
14598	0.7107894	3.15e-01	1.01	-5.612824	3.60e-02		
32149	0.7107894	3.15e-01	-1.01	-5.612901	-5.13e-02	PTGIR	prostaglandin I2 (prostacyclin) receptor (IP)
27457	0.7107894	3.15e-01	1.01	-5.6129295	5.70e-02		
42846	0.7107894	3.15e-01	1.01	-5.6129304	4.19e-02	CNTD1	cyclin N-terminal domain containing 1
24230	0.7107894	3.15e-01	-1.01	-5.6129352	-5.25e-02	SLC37A4	solute carrier family 37 member 4
34485	0.7108914	3.15e-01	-1.01	-5.6130577	-3.02e-02		
43031	0.7112207	3.15e-01	1.01	-5.6133825	3.70e-02	GSK3B	glycogen synthase kinase 3 beta
20979	0.7112759	3.15e-01	1.01	-5.6134632	1.38e-01		
10364	0.7113038	3.15e-01	1.01	-5.6135198	2.12e-01		
7402	0.7113112	3.15e-01	1.01	-5.6135581	6.00e-02	ERGIC2	ERGIC and golgi 2
40615	0.7113603	3.15e-01	1.01	-5.6136464	5.96e-02		
23900	0.7113603	3.15e-01	-1.01	-5.6137056	-3.63e-02	PCBP3	poly(rC) binding protein 3
6185	0.7113603	3.15e-01	1.01	-5.6137264	8.60e-02	FAS	Fas cell surface death receptor
22077	0.7113603	3.15e-01	-1.01	-5.6137286	-6.22e-02	CD40	CD40 molecule
41509	0.7113604	3.15e-01	1.01	-5.6137604	4.24e-02	NUFIP1	NUFIP1, FMR1 interacting protein 1
19705	0.7114165	3.15e-01	1.01	-5.6138419	2.84e-02		
21891	0.7114826	3.15e-01	-1.01	-5.6139324	-6.02e-02	SREBF1	sterol regulatory element binding transcription factor 1
32578	0.7115428	3.16e-01	-1.01	-5.6140265	-4.18e-02		
42444	0.7115428	3.16e-01	1.01	-5.6140588	8.31e-02	ENKUR	enkurin, TRPC channel interacting protein
26668	0.7115428	3.16e-01	-1.01	-5.614116	-7.95e-02		
27962	0.7115428	3.16e-01	1.01	-5.6141372	3.70e-02	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component
4020	0.7115428	3.16e-01	-1.01	-5.6141601	-4.86e-02	OAZ1	ornithine decarboxylase antizyme 1
36365	0.7115428	3.16e-01	-1.01	-5.614176	-4.41e-02	RS1	retinoschisin 1
39048	0.7115515	3.16e-01	1.01	-5.6142155	6.42e-02	ADORA2A-AS1	ADORA2A antisense RNA 1
24070	0.7115726	3.16e-01	1.01	-5.6142701	4.04e-02		
29193	0.7115726	3.16e-01	1.01	-5.6143124	4.79e-02	SRFBP1	serum response factor binding protein 1
27226	0.7115726	3.16e-01	-1.01	-5.6143562	-4.48e-02	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)
37945	0.7115726	3.16e-01	-1.01	-5.6143869	-2.83e-02		
20078	0.7115726	3.16e-01	-1.01	-5.6144268	-4.22e-02		
15644	0.7115726	3.16e-01	1.01	-5.6144302	1.14e-01	POU3F3	POU class 3 homeobox 3
11410	0.7115726	3.16e-01	-1.01	-5.614456	-4.63e-02		
6341	0.7115726	3.16e-01	-1.01	-5.6144875	-2.83e-02	TMEM31	transmembrane protein 31
11631	0.711576	3.16e-01	1.01	-5.6146685	4.25e-02		
38544	0.711576	3.16e-01	1.01	-5.6147014	4.57e-02	SEL1L	SEL1L ERAD E3 ligase adaptor subunit
44915	0.711576	3.16e-01	-1.01	-5.6147145	-4.63e-02	REST	RE1 silencing transcription factor
36592	0.711576	3.16e-01	-1.01	-5.6147272	-4.70e-02		
2358	0.711576	3.16e-01	1.01	-5.6147548	3.75e-02		
22443	0.711576	3.16e-01	1.01	-5.614757	1.07e-01		
26883	0.711576	3.16e-01	-1.01	-5.6147889	-5.62e-02	CORO1C	coronin 1C
28399	0.711576	3.16e-01	1.01	-5.6148119	6.06e-02		
5129	0.711576	3.16e-01	1.01	-5.6148244	3.84e-02	CA8	carbonic anhydrase 8
13183	0.711576	3.16e-01	1.01	-5.6148351	3.08e-02		
6301	0.711576	3.16e-01	1.01	-5.614839	3.77e-02		
34840	0.711576	3.16e-01	1.01	-5.6149006	1.43e-01		
33728	0.711576	3.16e-01	1.01	-5.614912	4.25e-02	ODF2L	outer dense fiber of sperm tails 2 like
27221	0.711576	3.16e-01	-1.01	-5.6149336	-3.62e-02	LOC105371226	uncharacterized LOC105371226
23930	0.7115964	3.16e-01	-1.01	-5.6149841	-5.73e-02		
10469	0.7115964	3.16e-01	-1.01	-5.615015	-5.61e-02	POU5F1	POU class 5 homeobox 1
4714	0.7116589	3.16e-01	1.01	-5.6151021	3.69e-02	FREM1	FRAS1 related extracellular matrix 1
23906	0.7117571	3.16e-01	-1.01	-5.615221	-3.72e-02	LINC01290///EMP2	long intergenic non-protein coding RNA 1290///epithelial membrane protein 2
17374	0.7118004	3.16e-01	1.01	-5.6153225	3.10e-02	NLGN1	neuroligin 1
26892	0.7118004	3.16e-01	1.01	-5.6153438	3.91e-02	SMIM7	small integral membrane protein 7
26773	0.7118004	3.16e-01	-1.01	-5.6153793	-3.64e-02	LOC105376360	uncharacterized LOC105376360
15638	0.7118004	3.16e-01	1.01	-5.6154832	8.04e-02	MMP1	matrix metallopeptidase 1
23097	0.7118004	3.16e-01	-1.01	-5.6154951	-3.89e-02		
7391	0.7118004	3.16e-01	-1.01	-5.615496	-2.98e-02	ZNF449	zinc finger protein 449
37849	0.7118004	3.16e-01	-1.01	-5.6155027	-6.42e-02		
13717	0.7118004	3.16e-01	-1.01	-5.615533	-3.13e-02		
36660	0.7118004	3.16e-01	1.01	-5.6155439	1.37e-01	FAM92B	family with sequence similarity 92 member B
8218	0.7118973	3.16e-01	1.01	-5.6156616	2.68e-02		
19314	0.711981	3.16e-01	1.01	-5.6157674	6.66e-02	CHST11	carbohydrate (chondroitin 4) sulfotransferase 11
18701	0.7120067	3.16e-01	1.01	-5.6158218	2.91e-02	ART4	ADP-ribosyltransferase 4 (Dombrock blood group)
42317	0.7120257	3.16e-01	1.01	-5.6158703	8.95e-02	TPT1-AS1	TPT1 antisense RNA 1
381	0.7120333	3.16e-01	1.01	-5.6159145	6.36e-02		
2937	0.7120333	3.16e-01	1.01	-5.6159564	7.67e-02	CCDC181	coiled-coil domain containing 181
15790	0.7120333	3.16e-01	-1.01	-5.6159718	-5.48e-02	AFTPH	aftiphilin
8595	0.7120416	3.17e-01	1.01	-5.6160108	3.54e-02	USP46	ubiquitin specific peptidase 46
42022	0.7120664	3.17e-01	1.01	-5.6160643	5.12e-02		
21357	0.7120956	3.17e-01	1.01	-5.6161218	3.43e-02		
44813	0.71213	3.17e-01	1.01	-5.6161839	4.72e-02	PAIP1	poly(A) binding protein interacting protein 1
28058	0.7121356	3.17e-01	1.01	-5.6162893	4.56e-02	GSTO2	glutathione S-transferase omega 2
25482	0.7121356	3.17e-01	-1.01	-5.6163081	-2.60e-02		
8175	0.7121356	3.17e-01	1.01	-5.616375	3.53e-02	FBXW2	F-box and WD repeat domain containing 2
29045	0.7121356	3.17e-01	-1.01	-5.6163788	-4.97e-02		
16515	0.7121356	3.17e-01	1.01	-5.6164549	4.55e-02	ATF6	activating transcription factor 6
13446	0.7121356	3.17e-01	1.01	-5.6164947	2.83e-02		
14495	0.7121356	3.17e-01	1.01	-5.6165208	5.78e-02	NCEH1	neutral cholesterol ester hydrolase 1
31902	0.7121356	3.17e-01	-1.01	-5.6165256	-3.98e-02		
12647	0.7121356	3.17e-01	1.01	-5.6165608	3.87e-02	CNOT4	CCR4-NOT transcription complex subunit 4
25841	0.7121356	3.17e-01	1.01	-5.6165798	9.03e-02	SUPT20H	SPT20 homolog, SAGA complex component
9585	0.7121356	3.17e-01	-1.01	-5.6165823	-4.32e-02	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
36784	0.7121356	3.17e-01	1.01	-5.6165954	4.07e-02	THUMPD2	THUMP domain containing 2
22269	0.7121356	3.17e-01	1.01	-5.6166563	6.52e-02	ZCCHC17	zinc finger CCHC-type containing 17
11482	0.7121356	3.17e-01	1.01	-5.6166586	7.47e-02		
43981	0.7121356	3.17e-01	1.01	-5.6166623	4.71e-02	TYW3	tRNA-yW synthesizing protein 3 homolog
35480	0.7121777	3.17e-01	1.01	-5.6168455	6.75e-02		
22881	0.7121777	3.17e-01	-1.01	-5.6168551	-3.72e-02		
32703	0.7121777	3.17e-01	-1.01	-5.6169269	-3.30e-02		
41941	0.7121777	3.17e-01	-1.01	-5.6169797	-3.45e-02	LINC01531	long intergenic non-protein coding RNA 1531
10330	0.7121777	3.17e-01	1.01	-5.6170238	3.09e-02	KRTAP4-3	keratin associated protein 4-3
29199	0.7121777	3.17e-01	1.01	-5.6170251	5.57e-02	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B
43393	0.7121777	3.17e-01	1.01	-5.6170296	7.48e-02	CRYBB3	crystallin beta B3
14299	0.7121777	3.17e-01	-1.01	-5.6170364	-7.07e-02		
7112	0.7121777	3.17e-01	1.01	-5.6170583	5.36e-02	MAP3K5	mitogen-activated protein kinase kinase kinase 5
39941	0.7121777	3.17e-01	-1.01	-5.6170806	-3.83e-02		
28585	0.7121777	3.17e-01	1.00	-5.6171245	6.70e-02	MYO1E	myosin IE
17461	0.7121777	3.17e-01	-1.00	-5.6171705	-2.37e-02		
20210	0.7121777	3.17e-01	-1.00	-5.6171785	-9.79e-02		
20409	0.7121777	3.17e-01	1.00	-5.6171794	3.22e-02	UGT2B28	UDP glucuronosyltransferase family 2 member B28
43721	0.7121777	3.17e-01	1.00	-5.6172213	5.79e-02	ADD3	adducin 3
18628	0.7121777	3.17e-01	-1.00	-5.6172311	-6.42e-02	CSNK1A1P1	casein kinase 1 alpha 1 pseudogene 1
35157	0.7121777	3.17e-01	1.00	-5.6172355	6.09e-02		
21931	0.7122137	3.17e-01	-1.00	-5.617321	-2.43e-01		
33294	0.7122137	3.17e-01	-1.00	-5.6173816	-3.68e-02	PTCD3	pentatricopeptide repeat domain 3
9417	0.7122137	3.17e-01	1.00	-5.6173927	3.11e-02	NF2	neurofibromin 2
16994	0.7122137	3.17e-01	-1.00	-5.6173934	-9.41e-02	LY6E	lymphocyte antigen 6 complex, locus E
43513	0.7122448	3.17e-01	-1.00	-5.6174556	-5.75e-02	HOXD1	homeobox D1
13787	0.7122448	3.17e-01	-1.00	-5.6174887	-4.26e-02		
42126	0.7122448	3.17e-01	1.00	-5.6175298	3.84e-02	DDX10	DEAD-box helicase 10
4307	0.7122448	3.17e-01	-1.00	-5.617547	-4.16e-02	TBCB	tubulin folding cofactor B
24789	0.7122853	3.17e-01	-1.00	-5.6176143	-2.99e-02	GLYAT	glycine-N-acyltransferase
29581	0.7123602	3.17e-01	-1.00	-5.6177122	-3.45e-02	RNF144A	ring finger protein 144A
41625	0.7124332	3.17e-01	1.00	-5.6178276	5.68e-02		
26209	0.7124332	3.17e-01	1.00	-5.6178622	5.13e-02	MEF2A	myocyte enhancer factor 2A
24148	0.7124332	3.17e-01	1.00	-5.6179055	3.10e-02		
21285	0.7124332	3.17e-01	1.00	-5.6179081	2.12e-01	APOA5	apolipoprotein A5
3306	0.7124332	3.17e-01	1.00	-5.6179343	2.55e-02		
30718	0.7125117	3.18e-01	1.00	-5.6180392	8.00e-02	AHNAK	AHNAK nucleoprotein
43612	0.7125117	3.18e-01	1.00	-5.6180819	4.11e-02	LMAN1	lectin, mannose binding 1
40108	0.7125117	3.18e-01	-1.00	-5.6181425	-2.93e-02	APC2	APC2, WNT signaling pathway regulator
19775	0.7125117	3.18e-01	1.00	-5.6181603	4.60e-02	ZZZ3	zinc finger ZZ-type containing 3
43880	0.7125117	3.18e-01	1.00	-5.6181612	3.48e-02		
1184	0.7126151	3.18e-01	1.00	-5.6182842	3.69e-02	TNFRSF11B	TNF receptor superfamily member 11b
31535	0.7126425	3.18e-01	1.00	-5.6184114	7.29e-02	TCEA1	transcription elongation factor A1
5299	0.7126425	3.18e-01	1.00	-5.6184315	3.82e-02	MGAT5	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase
41589	0.7126425	3.18e-01	1.00	-5.6184629	4.92e-02		
2479	0.7126425	3.18e-01	-1.00	-5.6184854	-1.50e-01	FOS	Fos proto-oncogene, AP-1 transcription factor subunit
44123	0.7126425	3.18e-01	-1.00	-5.6185327	-5.97e-02	PISD	phosphatidylserine decarboxylase
37548	0.7126425	3.18e-01	1.00	-5.6185608	8.41e-02		
16611	0.7126425	3.18e-01	1.00	-5.6186493	1.19e-01		
24005	0.7126425	3.18e-01	-1.00	-5.6186611	-4.42e-02		
36119	0.7126425	3.18e-01	-1.00	-5.6186964	-3.45e-02		
8208	0.7126425	3.18e-01	1.00	-5.6187291	6.64e-02	MEGF6	multiple EGF like domains 6
16131	0.7126425	3.18e-01	-1.00	-5.6187362	-3.88e-02	LITAF	lipopolysaccharide induced TNF factor
16124	0.7126425	3.18e-01	-1.00	-5.6187623	-3.57e-02	TNFRSF17	TNF receptor superfamily member 17
15527	0.7126425	3.18e-01	-1.00	-5.6187713	-2.60e-02		
7426	0.7126425	3.18e-01	1.00	-5.6187958	3.37e-02		
34524	0.7126425	3.18e-01	-1.00	-5.6188191	-4.81e-02	COL19A1	collagen type XIX alpha 1 chain
18093	0.7126425	3.18e-01	1.00	-5.6188245	4.88e-02	MORF4L1	mortality factor 4 like 1
19788	0.7126425	3.18e-01	1.00	-5.6188656	2.34e-02		
1890	0.7126425	3.18e-01	1.00	-5.6189209	5.35e-02	MBNL2	muscleblind like splicing regulator 2
32157	0.7126425	3.18e-01	-1.00	-5.6189239	-4.90e-02		
31661	0.7126425	3.18e-01	-1.00	-5.6189496	-4.53e-02	TNFRSF10D	TNF receptor superfamily member 10d
23360	0.7126425	3.18e-01	1.00	-5.6189686	3.51e-02	MTFR1	mitochondrial fission regulator 1
26812	0.7127612	3.18e-01	-1.00	-5.6191163	-5.16e-02	CCRL2	C-C motif chemokine receptor like 2
4251	0.7127612	3.18e-01	-1.00	-5.6191747	-8.05e-02	TRAF1	TNF receptor associated factor 1
43408	0.7127612	3.18e-01	1.00	-5.6191784	2.62e-02	MEDAG	mesenteric estrogen dependent adipogenesis
21637	0.7127612	3.18e-01	-1.00	-5.6192327	-5.36e-02	DNAH3	dynein axonemal heavy chain 3
29919	0.7127612	3.18e-01	1.00	-5.6192336	1.45e-01		
3111	0.7127612	3.18e-01	1.00	-5.6192769	3.93e-02		
38922	0.7127612	3.18e-01	-1.00	-5.6193014	-5.04e-02	IFNAR2	interferon alpha and beta receptor subunit 2
41897	0.7127612	3.18e-01	-1.00	-5.619325	-4.73e-02	ITSN2	intersectin 2
27745	0.7127885	3.18e-01	-1.00	-5.6194064	-3.69e-02	IFT43	intraflagellar transport 43
8	0.7127885	3.18e-01	1.00	-5.6194119	7.38e-02		
8214	0.7127984	3.18e-01	-1.00	-5.619452	-4.41e-02		
23322	0.7128908	3.18e-01	1.00	-5.6195652	5.39e-02		
12616	0.7129707	3.18e-01	-1.00	-5.6196888	-3.97e-02	BAG1	BCL2 associated athanogene 1
29	0.7129707	3.18e-01	1.00	-5.6196986	6.36e-02	KIAA0101	KIAA0101
17666	0.7131553	3.18e-01	1.00	-5.6198934	3.61e-02	ESR2	estrogen receptor 2
186	0.7132854	3.19e-01	1.00	-5.6200741	6.59e-02		
9126	0.7132854	3.19e-01	1.00	-5.6200812	6.20e-02	MBOAT2	membrane bound O-acyltransferase domain containing 2
24651	0.7132854	3.19e-01	1.00	-5.620137	3.47e-02	C14orf39	chromosome 14 open reading frame 39
22993	0.7132854	3.19e-01	1.00	-5.6201406	8.72e-02	PPARGC1B	PPARG coactivator 1 beta
3303	0.7132854	3.19e-01	1.00	-5.6201825	4.36e-02	ZNF595	zinc finger protein 595
2959	0.7132854	3.19e-01	1.00	-5.6201966	3.21e-02		
12897	0.7133077	3.19e-01	-1.00	-5.6202476	-3.31e-02		
37275	0.7133341	3.19e-01	1.00	-5.6203082	7.01e-02	RAB7A	RAB7A, member RAS oncogene family
32130	0.7133341	3.19e-01	1.00	-5.6203337	4.83e-02	KDM5B	lysine demethylase 5B
8735	0.7134061	3.19e-01	1.00	-5.6204287	3.58e-02	ARF4	ADP ribosylation factor 4
43561	0.7134226	3.19e-01	-1.00	-5.6204755	-1.53e-01	IL4I1	interleukin 4 induced 1
36336	0.7134226	3.19e-01	1.00	-5.6205469	7.92e-02	CDS1	CDP-diacylglycerol synthase 1
38140	0.7134226	3.19e-01	-1.00	-5.6205544	-1.64e-01	NLRC3	NLR family CARD domain containing 3
21054	0.7134226	3.19e-01	-1.00	-5.6205975	-2.39e-01	TRBV5-4	T cell receptor beta variable 5-4
27885	0.7134226	3.19e-01	1.00	-5.6206031	5.36e-02		
5690	0.7134226	3.19e-01	1.00	-5.620639	7.52e-02	COL18A1	collagen type XVIII alpha 1 chain
7962	0.7134226	3.19e-01	1.00	-5.6206717	1.00e-01	CCDC190	coiled-coil domain containing 190
42693	0.7134226	3.19e-01	1.00	-5.620768	3.33e-02	OK/SW-CL.58	OK/SW-CL.58
5174	0.7134226	3.19e-01	1.00	-5.6207695	7.92e-02	ZNF213	zinc finger protein 213
43954	0.7134226	3.19e-01	-1.00	-5.6207959	-4.06e-02		
29310	0.7134226	3.19e-01	-1.00	-5.6208011	-3.28e-02	CAPRIN2	caprin family member 2
26626	0.7134226	3.19e-01	-1.00	-5.6208193	-3.16e-02	SALL1	spalt like transcription factor 1
40043	0.7134311	3.19e-01	1.00	-5.6208582	6.82e-02	DHRS3	dehydrogenase/reductase 3
41825	0.7135763	3.19e-01	-1.00	-5.6210178	-4.06e-02	CAPN12	calpain 12
38481	0.7135923	3.19e-01	-1.00	-5.6210633	-2.53e-02	LINC00304	long intergenic non-protein coding RNA 304
9460	0.7137537	3.19e-01	-1.00	-5.6212901	-3.40e-02		
20761	0.7137537	3.19e-01	1.00	-5.6213052	3.63e-02	HSF2	heat shock transcription factor 2
28180	0.7137537	3.19e-01	-1.00	-5.6213256	-3.73e-02	COL4A1	collagen type IV alpha 1 chain
29273	0.7137537	3.19e-01	-1.00	-5.621348	-5.93e-02	NOTCH2NL	notch 2 N-terminal like
36845	0.7137537	3.19e-01	-1.00	-5.6213655	-5.99e-02	SLC41A1	solute carrier family 41 member 1
13489	0.7137537	3.19e-01	-1.00	-5.6213937	-7.47e-02		
7610	0.7139317	3.19e-01	1.00	-5.6215845	3.08e-02		
10612	0.7139317	3.19e-01	1.00	-5.621642	4.70e-02	NNT	nicotinamide nucleotide transhydrogenase
13444	0.7139317	3.19e-01	-1.00	-5.6216447	-7.53e-02	EIF5	eukaryotic translation initiation factor 5
22889	0.7140664	3.19e-01	-1.00	-5.6218103	-2.53e-02		
33860	0.7140664	3.19e-01	-1.00	-5.6218262	-4.24e-02	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3
13868	0.7141038	3.19e-01	1.00	-5.6218979	5.55e-02		
43470	0.7141038	3.20e-01	1.00	-5.6219959	9.21e-02	HIST1H2BD	histone cluster 1, H2bd
8905	0.7141038	3.20e-01	-1.00	-5.6220291	-4.80e-02	COMMD5	COMM domain containing 5
44409	0.7141038	3.20e-01	1.00	-5.622039	5.89e-02	SWI5	SWI5 homologous recombination repair protein
7350	0.7141038	3.20e-01	1.00	-5.6220477	3.68e-02		
44038	0.7141038	3.20e-01	1.00	-5.6220527	3.32e-02	GMCL1P1	germ cell-less, spermatogenesis associated 1 pseudogene 1
1061	0.7141038	3.20e-01	1.00	-5.6220782	4.76e-02	GNGT1	G protein subunit gamma transducin 1
44543	0.7141103	3.20e-01	-1.00	-5.6221367	-7.21e-02		
40813	0.7141103	3.20e-01	1.00	-5.6221745	7.49e-02	NRP1	neuropilin 1
31448	0.7141103	3.20e-01	1.00	-5.6221941	4.84e-02	IER5	immediate early response 5
1571	0.7141103	3.20e-01	1.00	-5.622209	4.82e-02	DPY19L1P1	DPY19L1 pseudogene 1
37103	0.7141711	3.20e-01	-1.00	-5.6222939	-4.01e-02	CES5A	carboxylesterase 5A
460	0.7142039	3.20e-01	9.99e-01	-5.622402	4.25e-02	TTI1	TELO2 interacting protein 1
26259	0.7142039	3.20e-01	9.99e-01	-5.6224127	1.61e-01	FAM81B	family with sequence similarity 81 member B
9491	0.7142039	3.20e-01	9.99e-01	-5.6224637	5.34e-02	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
27365	0.7142039	3.20e-01	9.99e-01	-5.6224667	3.50e-02	MEG3	maternally expressed 3 (non-protein coding)
6468	0.7142039	3.20e-01	9.99e-01	-5.6224972	1.26e-01	SPINK7	serine peptidase inhibitor, Kazal type 7 (putative)
4146	0.7142039	3.20e-01	-9.99e-01	-5.6225376	-2.62e-02		
23729	0.7142039	3.20e-01	9.99e-01	-5.6225416	3.77e-02	MS4A3	membrane spanning 4-domains A3
35689	0.7142454	3.20e-01	9.99e-01	-5.6226094	1.12e-01	SLC27A2	solute carrier family 27 member 2
39777	0.714261	3.20e-01	9.99e-01	-5.6226544	5.36e-02		
19138	0.7143018	3.20e-01	9.99e-01	-5.6227234	3.36e-02	SPACA5	sperm acrosome associated 5
16172	0.7143018	3.20e-01	9.99e-01	-5.6227833	7.53e-02		
37026	0.7143018	3.20e-01	9.99e-01	-5.6228044	6.17e-02	LYPD5	LY6/PLAUR domain containing 5
27128	0.7143018	3.20e-01	9.99e-01	-5.6228154	7.41e-02	FGR	FGR proto-oncogene, Src family tyrosine kinase
3869	0.714313	3.20e-01	-9.99e-01	-5.6228565	-2.77e-02	GOLGA2	golgin A2
4496	0.7143328	3.20e-01	9.99e-01	-5.6229051	4.97e-02	MKL2	MKL1/myocardin like 2
12583	0.7143861	3.20e-01	9.99e-01	-5.6229834	2.76e-02	ELSPBP1	epididymal sperm binding protein 1
10564	0.7144647	3.20e-01	9.99e-01	-5.6230892	1.01e-01	RAB37	RAB37, member RAS oncogene family
18376	0.7144647	3.20e-01	-9.99e-01	-5.6231284	-3.29e-02	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1
8846	0.7144647	3.20e-01	9.99e-01	-5.623147	4.83e-02		
7323	0.7144647	3.20e-01	9.99e-01	-5.6231775	5.84e-02	GRB7	growth factor receptor bound protein 7
44213	0.7144981	3.20e-01	9.99e-01	-5.6232382	6.06e-02		
4320	0.7145281	3.20e-01	9.99e-01	-5.6232959	4.71e-02	LOC100130691	uncharacterized LOC100130691
41064	0.7146087	3.20e-01	-9.98e-01	-5.6234264	-6.10e-02	LINC00905	long intergenic non-protein coding RNA 905
21718	0.7146087	3.20e-01	9.98e-01	-5.6234763	7.07e-02		
4768	0.7146087	3.20e-01	9.98e-01	-5.623485	4.65e-02		
500	0.7146087	3.20e-01	9.98e-01	-5.6234917	3.08e-02	ADNP-AS1	ADNP antisense RNA 1
39805	0.7146091	3.20e-01	9.98e-01	-5.623553	4.89e-02		
42291	0.7146091	3.20e-01	9.98e-01	-5.6236006	3.11e-02	PBRM1	polybromo 1
35095	0.7146091	3.20e-01	9.98e-01	-5.6236124	4.21e-02		
37589	0.7146091	3.20e-01	9.98e-01	-5.6236383	3.61e-02	ZSCAN2	zinc finger and SCAN domain containing 2
9505	0.7146091	3.20e-01	9.98e-01	-5.623648	3.36e-02		
5550	0.7146321	3.20e-01	-9.98e-01	-5.6237509	-4.45e-02	CHD3	chromodomain helicase DNA binding protein 3
24737	0.7146321	3.20e-01	-9.98e-01	-5.6237825	-3.70e-02		
11046	0.7146321	3.20e-01	9.98e-01	-5.6238048	4.43e-02	PHF13	PHD finger protein 13
9228	0.7146321	3.20e-01	-9.98e-01	-5.6238092	-3.21e-02	ARHGEF10	Rho guanine nucleotide exchange factor 10
6961	0.7146321	3.20e-01	9.98e-01	-5.6238438	7.64e-02		
6369	0.7146321	3.20e-01	9.98e-01	-5.6238672	2.51e-02	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1
3987	0.7146321	3.21e-01	-9.98e-01	-5.6239355	-3.60e-02		
19108	0.7146321	3.21e-01	-9.98e-01	-5.6239901	-6.68e-02	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
9956	0.7146321	3.21e-01	-9.98e-01	-5.6240013	-9.10e-02	TLR2	toll like receptor 2
10337	0.7146321	3.21e-01	9.98e-01	-5.6240053	2.93e-02	MMAA	methylmalonic aciduria (cobalamin deficiency) cblA type
29718	0.7146321	3.21e-01	-9.98e-01	-5.6240532	-6.60e-02	DPM3	dolichyl-phosphate mannosyltransferase subunit 3
18279	0.7146321	3.21e-01	-9.98e-01	-5.6240803	-4.86e-02		
11106	0.7146321	3.21e-01	9.98e-01	-5.6240811	3.59e-02	BRD4	bromodomain containing 4
11968	0.7146321	3.21e-01	-9.98e-01	-5.6241447	-2.99e-02	INTS9	integrator complex subunit 9
16811	0.7146321	3.21e-01	9.98e-01	-5.6241625	6.51e-02	ULK4	unc-51 like kinase 4
4973	0.7146321	3.21e-01	9.98e-01	-5.6241672	3.24e-02		
10936	0.7147067	3.21e-01	9.97e-01	-5.6242641	3.67e-02	RGP1	RGP1 homolog, RAB6A GEF complex partner 1
13312	0.7147455	3.21e-01	-9.97e-01	-5.6243294	-5.94e-02		
10610	0.7148017	3.21e-01	9.97e-01	-5.62441	3.37e-02	GAS2L2	growth arrest specific 2 like 2
12283	0.7148209	3.21e-01	-9.97e-01	-5.6244581	-4.03e-02		
33666	0.714842	3.21e-01	9.97e-01	-5.6245078	4.54e-02	TP53TG1	TP53 target 1 (non-protein coding)
3937	0.714851	3.21e-01	-9.97e-01	-5.6245468	-6.11e-02		
38027	0.7148541	3.21e-01	-9.97e-01	-5.62459	-3.38e-02	NRAP	nebulin related anchoring protein
7944	0.7148541	3.21e-01	9.97e-01	-5.6246643	3.51e-02	TMPRSS12	transmembrane protease, serine 12
42186	0.7148541	3.21e-01	9.97e-01	-5.6246861	7.10e-02	TXNIP	thioredoxin interacting protein
26127	0.7148541	3.21e-01	-9.97e-01	-5.6247036	-3.07e-02	LINC01355	long intergenic non-protein coding RNA 1355
42728	0.7148541	3.21e-01	9.97e-01	-5.6247885	4.79e-02	NR4A1	nuclear receptor subfamily 4 group A member 1
1135	0.7148541	3.21e-01	9.97e-01	-5.6248188	5.71e-02		
16037	0.7148541	3.21e-01	-9.97e-01	-5.6248951	-2.35e-02		
32695	0.7148541	3.21e-01	-9.97e-01	-5.6248979	-3.80e-02		
42733	0.7148541	3.21e-01	9.97e-01	-5.6249184	6.36e-02		
17908	0.7148541	3.21e-01	9.97e-01	-5.6249221	6.48e-02	TNF	tumor necrosis factor
4547	0.7148541	3.21e-01	9.97e-01	-5.6249471	8.00e-02		
31875	0.7148541	3.21e-01	9.97e-01	-5.6250198	2.93e-02		
32915	0.7148541	3.21e-01	9.97e-01	-5.6250487	4.22e-02	RPS21	ribosomal protein S21
5293	0.7148541	3.21e-01	9.97e-01	-5.6250837	3.45e-02	LHX5	LIM homeobox 5
